60.028,0.73,6.077,0.156,-17.258,-109.089,110.446,0,279.061,0,57.567,1.919,1.726,"60.028	0.730	6.077	0.156	-17.258	-109.089	110.446	0.000	279.061	0.000	57.567	1.919	1.726"
60.029,0.727,6.107,0.156,-17.208,-109.085,110.434,0,278.833,0,57.568,1.918,1.721,"60.029	0.727	6.107	0.156	-17.208	-109.085	110.434	0.000	278.833	0.000	57.568	1.918	1.721"
60.028,0.728,6.106,0.157,-17.313,-109.059,110.425,0,279.064,0,57.57,1.918,1.731,"60.028	0.728	6.106	0.157	-17.313	-109.059	110.425	0.000	279.064	0.000	57.570	1.918	1.731"
60.028,0.734,6.125,0.158,-17.493,-109.028,110.422,0,279.166,0,57.572,1.918,1.749,"60.028	0.734	6.125	0.158	-17.493	-109.028	110.422	0.000	279.166	0.000	57.572	1.918	1.749"
60.027,0.734,6.126,0.159,-17.52,-108.964,110.364,0,279.124,0,57.572,1.917,1.752,"60.027	0.734	6.126	0.159	-17.520	-108.964	110.364	0.000	279.124	0.000	57.572	1.917	1.752"
60.027,0.733,6.118,0.16,-17.61,-108.962,110.376,0,279.26,0,57.575,1.917,1.761,"60.027	0.733	6.118	0.160	-17.610	-108.962	110.376	0.000	279.260	0.000	57.575	1.917	1.761"
60.027,0.728,6.143,0.154,-17.014,-108.825,110.147,0,279.135,0,57.579,1.913,1.701,"60.027	0.728	6.143	0.154	-17.014	-108.825	110.147	0.000	279.135	0.000	57.579	1.913	1.701"
60.026,0.728,6.164,0.151,-16.584,-108.523,109.783,0,278.662,0,57.581,1.907,1.658,"60.026	0.728	6.164	0.151	-16.584	-108.523	109.783	0.000	278.662	0.000	57.581	1.907	1.658"
60.026,0.733,6.208,0.151,-16.474,-107.945,109.195,0,278.74,0,57.58,1.896,1.647,"60.026	0.733	6.208	0.151	-16.474	-107.945	109.195	0.000	278.740	0.000	57.580	1.896	1.647"
60.025,0.734,6.253,0.147,-16.022,-107.549,108.736,0,278.767,0,57.583,1.888,1.602,"60.025	0.734	6.253	0.147	-16.022	-107.549	108.736	0.000	278.767	0.000	57.583	1.888	1.602"
60.025,0.734,6.253,0.147,-16.022,-107.549,108.736,0,278.767,0,57.583,1.888,1.602,"60.025	0.734	6.253	0.147	-16.022	-107.549	108.736	0.000	278.767	0.000	57.583	1.888	1.602"
60.025,0.732,6.657,0.127,-13.103,-102.236,103.072,0,277.843,0,57.584,1.79,1.31,"60.025	0.732	6.657	0.127	-13.103	-102.236	103.072	0.000	277.843	0.000	57.584	1.790	1.310"
60.024,0.733,7.11,0.105,-10.329,-97.409,97.955,0,276.548,0,57.587,1.701,1.033,"60.024	0.733	7.110	0.105	-10.329	-97.409	97.955	0.000	276.548	0.000	57.587	1.701	1.033"
60.023,0.735,7.604,0.078,-7.2,-91.845,92.126,0,275.475,0,57.583,1.6,0.72,"60.023	0.735	7.604	0.078	-7.200	-91.845	92.126	0.000	275.475	0.000	57.583	1.600	0.720"
60.023,0.728,8.076,0.052,-4.538,-86.937,87.055,0,273.84,0,57.574,1.512,0.454,"60.023	0.728	8.076	0.052	-4.538	-86.937	87.055	0.000	273.840	0.000	57.574	1.512	0.454"
60.024,0.732,8.595,0.024,-1.951,-82.379,82.402,0,272.388,0,57.578,1.431,0.195,"60.024	0.732	8.595	0.024	-1.951	-82.379	82.402	0.000	272.388	0.000	57.578	1.431	0.195"
60.023,0.731,9.121,0.008,-0.587,-78.036,78.038,0,270.412,0,57.578,1.355,0.059,"60.023	0.731	9.121	0.008	-0.587	-78.036	78.038	0.000	270.412	0.000	57.578	1.355	0.059"
60.023,0.729,9.785,0.043,-3.185,-73.466,73.535,0,268.558,0,57.587,1.277,0.318,"60.023	0.729	9.785	0.043	-3.185	-73.466	73.535	0.000	268.558	0.000	57.587	1.277	0.318"
60.022,0.727,10.528,0.085,-5.852,-68.704,68.953,0,267.229,0,57.593,1.197,0.585,"60.022	0.727	10.528	0.085	-5.852	-68.704	68.953	0.000	267.229	0.000	57.593	1.197	0.585"
60.022,0.721,11.32,0.132,-8.468,-63.835,64.394,0,264.328,0,57.598,1.118,0.847,"60.022	0.721	11.320	0.132	-8.468	-63.835	64.394	0.000	264.328	0.000	57.598	1.118	0.847"
60.021,0.723,12.74,0.217,-12.561,-56.597,57.975,0,260.602,0,57.6,1.007,1.256,"60.021	0.723	12.740	0.217	-12.561	-56.597	57.975	0.000	260.602	0.000	57.600	1.007	1.256"
60.021,0.724,14.228,0.315,-16.524,-49.702,52.377,0,254.514,0,57.601,0.909,1.652,"60.021	0.724	14.228	0.315	-16.524	-49.702	52.377	0.000	254.514	0.000	57.601	0.909	1.652"
60.021,0.73,16.041,0.424,-20.27,-43.287,47.798,0,248.534,0,57.603,0.83,2.027,"60.021	0.730	16.041	0.424	-20.270	-43.287	47.798	0.000	248.534	0.000	57.603	0.830	2.027"
60.02,0.73,17.461,0.523,-23.266,-37.875,44.45,0,241.279,0,57.606,0.772,2.327,"60.020	0.730	17.461	0.523	-23.266	-37.875	44.450	0.000	241.279	0.000	57.606	0.772	2.327"
60.02,0.728,18.815,0.636,-26.567,-32.239,41.775,0,232.773,0,57.609,0.725,2.657,"60.020	0.728	18.815	0.636	-26.567	-32.239	41.775	0.000	232.773	0.000	57.609	0.725	2.657"
60.02,0.731,19.597,0.723,-29.189,-27.926,40.397,0,226.4,0,57.608,0.701,2.919,"60.020	0.731	19.597	0.723	-29.189	-27.926	40.397	0.000	226.400	0.000	57.608	0.701	2.919"
60.02,0.726,20.012,0.807,-32.073,-23.501,39.761,0,219.314,0,57.612,0.69,3.207,"60.020	0.726	20.012	0.807	-32.073	-23.501	39.761	0.000	219.314	0.000	57.612	0.690	3.207"
60.019,0.726,20.272,0.889,-35.373,-18.188,39.775,0,209.255,0,57.615,0.69,3.537,"60.019	0.726	20.272	0.889	-35.373	-18.188	39.775	0.000	209.255	0.000	57.615	0.690	3.537"
60.018,0.726,20.059,0.941,-38.088,-13.722,40.485,0,199.854,0,57.617,0.703,3.809,"60.018	0.726	20.059	0.941	-38.088	-13.722	40.485	0.000	199.854	0.000	57.617	0.703	3.809"
60.018,0.726,19.313,0.969,-40.875,-10.377,42.171,0,192.513,0,57.617,0.732,4.087,"60.018	0.726	19.313	0.969	-40.875	-10.377	42.171	0.000	192.513	0.000	57.617	0.732	4.087"
60.018,0.728,18.48,0.982,-43.788,-8.48,44.601,0,186.24,0,57.615,0.774,4.379,"60.018	0.728	18.480	0.982	-43.788	-8.480	44.601	0.000	186.240	0.000	57.615	0.774	4.379"
60.018,0.729,17.075,0.979,-47.884,-10.001,48.918,0,177.447,0,57.613,0.849,4.788,"60.018	0.729	17.075	0.979	-47.884	-10.001	48.918	0.000	177.447	0.000	57.613	0.849	4.788"
60.017,0.731,15.262,0.956,-52.725,-16.109,55.131,0,169.368,0,57.614,0.957,5.272,"60.017	0.731	15.262	0.956	-52.725	-16.109	55.131	0.000	169.368	0.000	57.614	0.957	5.272"
60.017,0.726,13.291,0.92,-58.761,-25.021,63.867,0,161.411,0,57.602,1.109,5.876,"60.017	0.726	13.291	0.920	-58.761	-25.021	63.867	0.000	161.411	0.000	57.602	1.109	5.876"
60.017,0.727,11.804,0.887,-64.53,33.625,72.765,0,155.442,0,57.604,1.263,6.453,"60.017	0.727	11.804	0.887	-64.530	33.625	72.765	0.000	155.442	0.000	57.604	1.263	6.453"
60.017,0.727,10.616,0.854,-69.75,42.45,81.652,0,150.8,0,57.607,1.417,6.975,"60.017	0.727	10.616	0.854	-69.750	42.450	81.652	0.000	150.800	0.000	57.607	1.417	6.975"
60.016,0.725,9.911,0.831,-73.895,49.522,88.955,0,148.133,0,57.612,1.544,7.389,"60.016	0.725	9.911	0.831	-73.895	49.522	88.955	0.000	148.133	0.000	57.612	1.544	7.389"
60.016,0.724,9.308,0.813,-77.993,55.88,95.945,0,145.548,0,57.617,1.665,7.799,"60.016	0.724	9.308	0.813	-77.993	55.880	95.945	0.000	145.548	0.000	57.617	1.665	7.799"
60.016,0.729,8.672,0.793,-82.388,63.233,103.857,0,143.782,0,57.623,1.802,8.238,"60.016	0.729	8.672	0.793	-82.388	63.233	103.857	0.000	143.782	0.000	57.623	1.802	8.238"
60.016,0.728,8.354,0.782,-84.729,67.49,108.323,0,142.407,0,57.622,1.88,8.473,"60.016	0.728	8.354	0.782	-84.729	67.490	108.323	0.000	142.407	0.000	57.622	1.880	8.473"
60.015,0.728,7.997,0.772,-87.976,72.337,113.897,0,141.478,0,57.622,1.977,8.797,"60.015	0.728	7.997	0.772	-87.976	72.337	113.897	0.000	141.478	0.000	57.622	1.977	8.797"
60.015,0.732,7.698,0.764,-91.331,77.211,119.595,0,140.622,0,57.625,2.075,9.133,"60.015	0.732	7.698	0.764	-91.331	77.211	119.595	0.000	140.622	0.000	57.625	2.075	9.133"
60.015,0.732,7.698,0.764,-91.331,77.211,119.595,0,140.622,0,57.625,2.075,9.133,"60.015	0.732	7.698	0.764	-91.331	77.211	119.595	0.000	140.622	0.000	57.625	2.075	9.133"
60.015,0.731,7.384,0.752,-95.097,83.272,126.403,0,138.858,0,57.63,2.193,9.509,"60.015	0.731	7.384	0.752	-95.097	83.272	126.403	0.000	138.858	0.000	57.630	2.193	9.509"
60.014,0.732,7.34,0.75,-95.497,84.222,127.331,0,139.022,0,57.629,2.209,9.549,"60.014	0.732	7.340	0.750	-95.497	84.222	127.331	0.000	139.022	0.000	57.629	2.209	9.549"
60.015,0.728,7.264,0.748,-96.511,85.689,129.062,0,138.527,0,57.628,2.24,9.651,"60.015	0.728	7.264	0.748	-96.511	85.689	129.062	0.000	138.527	0.000	57.628	2.240	9.651"
60.015,0.729,7.289,0.748,-96.063,85.146,128.366,0,138.594,0,57.627,2.228,9.606,"60.015	0.729	7.289	0.748	-96.063	85.146	128.366	0.000	138.594	0.000	57.627	2.228	9.606"
60.014,0.73,7.323,0.748,-95.492,84.725,127.66,0,138.591,0,57.629,2.215,9.549,"60.014	0.730	7.323	0.748	-95.492	84.725	127.660	0.000	138.591	0.000	57.629	2.215	9.549"
60.014,0.733,7.307,0.748,-95.512,84.671,127.639,0,138.448,0,57.627,2.215,9.551,"60.014	0.733	7.307	0.748	-95.512	84.671	127.639	0.000	138.448	0.000	57.627	2.215	9.551"
60.013,0.73,7.306,0.751,-95.866,84.378,127.71,0,138.968,0,57.623,2.216,9.586,"60.013	0.730	7.306	0.751	-95.866	84.378	127.710	0.000	138.968	0.000	57.623	2.216	9.586"
60.014,0.731,7.318,0.75,-95.754,84.352,127.609,0,138.814,0,57.624,2.215,9.575,"60.014	0.731	7.318	0.750	-95.754	84.352	127.609	0.000	138.814	0.000	57.624	2.215	9.575"
60.013,0.726,7.324,0.749,-95.644,84.508,127.63,0,138.765,0,57.622,2.215,9.564,"60.013	0.726	7.324	0.749	-95.644	84.508	127.630	0.000	138.765	0.000	57.622	2.215	9.564"
60.013,0.727,7.324,0.749,-95.606,84.552,127.63,0,138.697,0,57.623,2.215,9.56,"60.013	0.727	7.324	0.749	-95.606	84.552	127.630	0.000	138.697	0.000	57.623	2.215	9.560"
60.013,0.728,7.302,0.749,-95.615,84.554,127.639,0,138.714,0,57.623,2.215,9.561,"60.013	0.728	7.302	0.749	-95.615	84.554	127.639	0.000	138.714	0.000	57.623	2.215	9.561"
60.013,0.727,7.33,0.749,-95.471,84.528,127.514,0,138.61,0,57.624,2.213,9.547,"60.013	0.727	7.330	0.749	-95.471	84.528	127.514	0.000	138.610	0.000	57.624	2.213	9.547"
60.012,0.724,7.33,0.749,-95.516,84.541,127.556,0,138.635,0,57.625,2.214,9.551,"60.012	0.724	7.330	0.749	-95.516	84.541	127.556	0.000	138.635	0.000	57.625	2.214	9.551"
60.012,0.727,7.349,0.747,-95.24,84.674,127.437,0,138.566,0,57.624,2.212,9.524,"60.012	0.727	7.349	0.747	-95.240	84.674	127.437	0.000	138.566	0.000	57.624	2.212	9.524"
60.012,0.727,7.349,0.747,-95.24,84.674,127.437,0,138.566,0,57.624,2.212,9.524,"60.012	0.727	7.349	0.747	-95.240	84.674	127.437	0.000	138.566	0.000	57.624	2.212	9.524"
60.012,0.728,7.356,0.749,-95.473,84.455,127.467,0,138.71,0,57.619,2.212,9.547,"60.012	0.728	7.356	0.749	-95.473	84.455	127.467	0.000	138.710	0.000	57.619	2.212	9.547"
60.011,0.726,7.335,0.75,-95.675,84.491,127.642,0,138.63,0,57.616,2.215,9.567,"60.011	0.726	7.335	0.750	-95.675	84.491	127.642	0.000	138.630	0.000	57.616	2.215	9.567"
60.01,0.728,7.315,0.75,-95.727,84.393,127.616,0,138.726,0,57.615,2.215,9.572,"60.010	0.728	7.315	0.750	-95.727	84.393	127.616	0.000	138.726	0.000	57.615	2.215	9.572"
60.01,0.726,7.318,0.75,-95.696,84.467,127.641,0,138.714,0,57.608,2.216,9.569,"60.010	0.726	7.318	0.750	-95.696	84.467	127.641	0.000	138.714	0.000	57.608	2.216	9.569"
60.011,0.73,7.334,0.75,-95.669,84.401,127.578,0,138.655,0,57.606,2.215,9.567,"60.011	0.730	7.334	0.750	-95.669	84.401	127.578	0.000	138.655	0.000	57.606	2.215	9.567"
60.011,0.731,7.352,0.749,-95.622,84.461,127.583,0,138.693,0,57.612,2.215,9.562,"60.011	0.731	7.352	0.749	-95.622	84.461	127.583	0.000	138.693	0.000	57.612	2.215	9.562"
60.01,0.728,7.332,0.749,-95.54,84.461,127.583,0,138.693,0,57.612,2.215,9.562,"60.010	0.728	7.332	0.749	-95.540	84.461	127.583	0.000	138.693	0.000	57.612	2.215	9.562"
60.01,0.728,7.358,0.748,-95.398,84.63,127.526,0,138.658,0,57.607,2.214,9.539,"60.010	0.728	7.358	0.748	-95.398	84.630	127.526	0.000	138.658	0.000	57.607	2.214	9.539"
60.01,0.728,7.358,0.748,-95.398,84.63,127.526,0,138.658,0,57.607,2.214,9.539,"60.010	0.728	7.358	0.748	-95.398	84.630	127.526	0.000	138.658	0.000	57.607	2.214	9.539"
60.01,0.725,7.383,0.749,-95.256,84.22,127.148,0,138.657,0,57.619,2.207,9.525,"60.010	0.725	7.383	0.749	-95.256	84.220	127.148	0.000	138.657	0.000	57.619	2.207	9.525"
60.009,0.724,7.385,0.749,-95.305,84.245,127.201,0,138.498,0,57.619,2.208,9.53,"60.009	0.724	7.385	0.749	-95.305	84.245	127.201	0.000	138.498	0.000	57.619	2.208	9.530"
60.009,0.722,7.354,0.75,-95.431,84.251,127.3,0,138.746,0,57.606,2.21,9.543,"60.009	0.722	7.354	0.750	-95.431	84.251	127.300	0.000	138.746	0.000	57.606	2.210	9.543"
60.009,0.723,7.376,0.748,-95.103,84.356,127.124,0,138.772,0,57.602,2.207,9.51,"60.009	0.723	7.376	0.748	-95.103	84.356	127.124	0.000	138.772	0.000	57.602	2.207	9.510"
60.009,0.725,7.383,0.748,-95.167,84.405,127.204,0,138.669,0,57.604,2.208,9.516,"60.009	0.725	7.383	0.748	-95.167	84.405	127.204	0.000	138.669	0.000	57.604	2.208	9.516"
60.009,0.724,7.404,0.746,-94.769,84.659,127.076,0,138.472,0,57.603,2.206,9.477,"60.009	0.724	7.404	0.746	-94.769	84.659	127.076	0.000	138.472	0.000	57.603	2.206	9.477"
60.008,0.722,7.443,0.733,-92.219,85.652,125.859,0,138.924,0,57.605,2.185,9.222,"60.008	0.722	7.443	0.733	-92.219	85.652	125.859	0.000	138.924	0.000	57.605	2.185	9.222"
60.008,0.725,7.567,0.708,-88.018,87.883,124.381,0,136.554,0,57.604,2.159,8.801,"60.008	0.725	7.567	0.708	-88.018	87.883	124.381	0.000	136.554	0.000	57.604	2.159	8.801"
60.009,0.725,7.823,0.641,-77.728,93.009,121.212,0,132.944,0,57.61,2.104,7.772,"60.009	0.725	7.823	0.641	-77.728	93.009	121.212	0.000	132.944	0.000	57.610	2.104	7.772"
60.008,0.723,7.976,0.579,-69.426,97.832,119.963,0,127.181,0,57.613,2.082,6.942,"60.008	0.723	7.976	0.579	-69.426	97.832	119.963	0.000	127.181	0.000	57.613	2.082	6.942"
60.008,0.724,8.046,0.548,-65.671,100.184,119.789,0,123.421,0,57.619,2.079,6.567,"60.008	0.724	8.046	0.548	-65.671	100.184	119.789	0.000	123.421	0.000	57.619	2.079	6.567"
60.008,0.72,8.082,0.532,-63.656,101.402,119.727,0,122.455,0,57.619,2.078,6.365,"60.008	0.720	8.082	0.532	-63.656	101.402	119.727	0.000	122.455	0.000	57.619	2.078	6.365"
60.008,0.722,8.066,0.526,-62.998,101.827,119.739,0,121.884,0,57.617,2.078,6.3,"60.008	0.722	8.066	0.526	-62.998	101.827	119.739	0.000	121.884	0.000	57.617	2.078	6.300"
60.007,0.723,8.086,0.523,-62.606,102.129,119.791,0,121.618,0,57.615,2.079,6.26,"60.007	0.723	8.086	0.523	-62.606	102.129	119.791	0.000	121.618	0.000	57.615	2.079	6.260"
60.007,0.72,8.123,0.522,-62.484,102.225,119.809,0,121.771,0,57.615,2.079,6.248,"60.007	0.720	8.123	0.522	-62.484	102.225	119.809	0.000	121.771	0.000	57.615	2.079	6.248"
60.007,0.724,8.131,0.52,-62.299,102.241,119.726,0,121.383,0,57.612,2.078,6.23,"60.007	0.724	8.131	0.520	-62.299	102.241	119.726	0.000	121.383	0.000	57.612	2.078	6.230"
60.008,0.719,8.123,0.522,-62.479,102.093,119.694,0,121.529,0,57.609,2.078,6.248,"60.008	0.719	8.123	0.522	-62.479	102.093	119.694	0.000	121.529	0.000	57.609	2.078	6.248"
60.007,0.723,8.152,0.521,-62.363,102.196,119.721,0,121.421,0,57.606,2.078,6.236,"60.007	0.723	8.152	0.521	-62.363	102.196	119.721	0.000	121.421	0.000	57.606	2.078	6.236"
60.007,0.719,8.1,0.52,-62.274,102.306,119.769,0,121.452,0,57.605,2.079,6.227,"60.007	0.719	8.100	0.520	-62.274	102.306	119.769	0.000	121.452	0.000	57.605	2.079	6.227"
60.007,0.718,8.121,0.519,-62.153,102.313,119.712,0,121.375,0,57.603,2.078,6.215,"60.007	0.718	8.121	0.519	-62.153	102.313	119.712	0.000	121.375	0.000	57.603	2.078	6.215"
60.008,0.714,8.132,0.52,-62.08,102.107,119.497,0,121.437,0,57.604,2.074,6.208,"60.008	0.714	8.132	0.520	-62.080	102.107	119.497	0.000	121.437	0.000	57.604	2.074	6.208"
60.007,0.715,8.141,0.519,-61.992,102.012,119.371,0,121.527,0,57.606,2.072,6.199,"60.007	0.715	8.141	0.519	-61.992	102.012	119.371	0.000	121.527	0.000	57.606	2.072	6.199"
60.007,0.717,8.141,0.516,-61.616,102.238,119.37,0,121.221,0,57.607,2.072,6.161,"60.007	0.717	8.141	0.516	-61.616	102.238	119.370	0.000	121.221	0.000	57.607	2.072	6.161"
60.007,0.715,8.141,0.515,-61.492,102.268,119.332,0,121.071,0,57.608,2.071,6.149,"60.007	0.715	8.141	0.515	-61.492	102.268	119.332	0.000	121.071	0.000	57.608	2.071	6.149"
60.007,0.719,8.135,0.516,-61.624,102.403,119.515,0,121.137,0,57.61,2.075,6.162,"60.007	0.719	8.135	0.516	-61.624	102.403	119.515	0.000	121.137	0.000	57.610	2.075	6.162"
60.006,0.715,8.111,0.511,-61.194,103.008,119.814,0,120.857,0,57.61,2.08,6.119,"60.006	0.715	8.111	0.511	-61.194	103.008	119.814	0.000	120.857	0.000	57.610	2.080	6.119"
60.006,0.719,8.161,0.498,-59.508,103.64,119.509,0,121.525,0,57.61,2.074,5.951,"60.006	0.719	8.161	0.498	-59.508	103.640	119.509	0.000	121.525	0.000	57.610	2.074	5.951"
60.007,0.718,8.239,0.36,-42.807,110.924,118.897,0,117.442,0,57.62,2.063,4.281,"60.007	0.718	8.239	0.360	-42.807	110.924	118.897	0.000	117.442	0.000	57.620	2.063	4.281"
60.007,0.714,7.974,0.204,-24.929,119.367,121.942,0,104.161,0,57.628,2.116,2.493,"60.007	0.714	7.974	0.204	-24.929	119.367	121.942	0.000	104.161	0.000	57.628	2.116	2.493"
60.006,0.708,7.81,0.147,18.108,121.813,123.152,0,99.248,1,57.626,2.137,1.811,"60.006	0.708	7.810	0.147	18.108	121.813	123.152	0.000	99.248	1.000	57.626	2.137	1.811"
60.007,0.711,7.735,0.122,15.049,122.697,123.616,0,97.384,1,57.624,2.145,1.505,"60.007	0.711	7.735	0.122	15.049	122.697	123.616	0.000	97.384	1.000	57.624	2.145	1.505"
60.007,0.712,7.705,0.111,13.704,123.08,123.841,0,96.487,1,57.62,2.149,1.37,"60.007	0.712	7.705	0.111	13.704	123.080	123.841	0.000	96.487	1.000	57.620	2.149	1.370"
60.007,0.712,7.705,0.111,13.704,123.08,123.841,0,96.487,1,57.62,2.149,1.37,"60.007	0.712	7.705	0.111	13.704	123.080	123.841	0.000	96.487	1.000	57.620	2.149	1.370"
60.006,0.708,7.699,0.102,12.62,123.35,123.993,0,95.961,1,57.615,2.152,1.262,"60.006	0.708	7.699	0.102	12.620	123.350	123.993	0.000	95.961	1.000	57.615	2.152	1.262"
60.007,0.711,7.669,0.101,12.52,123.31,123.944,0,95.771,1,57.616,2.151,1.252,"60.007	0.711	7.669	0.101	12.520	123.310	123.944	0.000	95.771	1.000	57.616	2.151	1.252"
60.006,0.708,7.68,0.099,12.245,123.396,124.002,0,95.772,1,57.619,2.152,1.224,"60.006	0.708	7.680	0.099	12.245	123.396	124.002	0.000	95.772	1.000	57.619	2.152	1.224"
60.007,0.71,7.658,0.098,12.156,123.476,124.073,0,95.66,1,57.622,2.153,1.216,"60.007	0.710	7.658	0.098	12.156	123.476	124.073	0.000	95.660	1.000	57.622	2.153	1.216"
